name,datetime,temp,precip,demand_colombo,demand_gampaha,demand_kalutara,demand_kandy,demand_matale,demand_nuwaraeliya,demand_galle,demand_matara,demand_hambantota,demand_jaffna,demand_vanni,demand_batticaloa,demand_digamadulla,demand_trincomalee,demand_kurunegala,demand_puttalam,demand_anuradhapura,demand_polonnaruwa,demand_badulla,demand_monaragala,demand_ratnapura,demand_kegalle,precip_cluster,precip_encoded,demand_scaled
"Colombo,Sri Lanka",2023-06-01,29.3,3.756,4564.662344986334,4830.633226873832,2623.0735376204866,3075.482399654726,2009.3684016688248,2827.96014961876,4229.622989497914,3206.1458034815137,2434.983541936412,2770.5315033808083,1424.9219507984462,2083.0625579053376,2580.014501510574,1461.1166163141995,6255.666407711122,2921.500307869371,3254.017862178104,1541.8936901165305,3288.432162278809,1740.5480937994537,4324.92473025464,3324.581924902892,0,0,0.1187878865924491
"Colombo,Sri Lanka",2023-06-02,29.9,3.033,4350.4503108696645,4603.939620338668,2499.977046431285,2931.155110815134,1915.0720747819064,2695.24866949886,4031.133796727253,3055.6866977838604,2320.71380232868,2640.515054392993,1358.052726643611,1985.307886475745,2458.9386994797587,1392.5488365295448,5962.098357179856,2784.399143243569,3101.31220015367,1469.535176213678,3134.111494221044,1658.8670581670606,4121.963184832356,3168.564808433549,0,0,0.08719894826811103
"Colombo,Sri Lanka",2023-06-03,30.3,7.245,4339.142760045051,4591.973208236371,2493.479186326491,2923.536546523627,1910.0944809074767,2688.2432656584374,4020.65620313805,3047.744454988222,2314.681877494681,2633.651912408334,1354.5229195818777,1980.147737933709,2452.547504929276,1388.9293682861146,5946.601862477523,2777.1620223529862,3093.251369016577,1465.715607546941,3125.965412211472,1654.55538414917,4111.24951041267,3160.3291764754213,0,0,0.08553147180222997
"Colombo,Sri Lanka",2023-06-04,29.8,2.857,4121.548536716387,4361.700341210016,2368.4391272782223,2776.9304772162486,1814.3093113379205,2553.4364068254763,3819.033068760163,2894.9097536979334,2198.6079354192743,2501.5826364961968,1286.597898681152,1880.849620093673,2329.5600396571726,1319.2789732971626,5648.398672293214,2637.896170379615,2938.1346405698505,1392.2146266201082,2969.208178435794,1571.5846883971683,3905.0834095030737,3001.8487091005827,0,0,0.0534437764082456
"Colombo,Sri Lanka",2023-06-05,29.0,5.028,4297.547766402786,4547.954583599079,2469.576711428132,2895.5115446303225,1891.7843279157264,2662.473783590794,3982.114219512343,3018.528796910365,2292.4933524097723,2608.4057426899108,1341.538471882414,1961.1660548859631,2429.0374008565927,1375.6151005981767,5889.597776569027,2750.540165674983,3063.599481963468,1451.665267480082,3095.999928557846,1638.694827239596,4071.8390999458793,3130.0342820060823,0,0,0.07939763485798457
"Colombo,Sri Lanka",2023-06-06,29.7,2.959,4502.085686987225,4764.410391423749,2587.113993789062,3033.3208122775445,1981.8221014690844,2789.1918286032587,4171.639364143963,3162.192960034045,2401.6025115728908,2732.550467926293,1405.387788827304,2054.505989330235,2544.645251193276,1441.0862640371392,6169.907885444559,2881.4496509329097,3209.408743804176,1520.7559702097371,3243.351260512173,1716.6870336453942,4265.634619560189,3279.0054484011475,0,0,0.10955997277225527
"Colombo,Sri Lanka",2023-06-07,29.7,10.007,4571.787221565325,4838.173251291554,2627.167832838991,3080.2828494716705,2012.5047786407915,2832.374247642565,4236.224910844614,3211.150202803437,2438.784251802111,2774.8559623501515,1427.1460787331853,2086.313962392615,2584.0415868689165,1463.3972396707525,6265.430733679996,2926.06041057706,3259.096983896564,1544.3003965516891,3293.56500048761,1743.2648753291417,4331.675405898884,3329.771188445616,0,0,0.11983856186263353
"Colombo,Sri Lanka",2023-06-08,29.2,10.533,4677.235171022546,4949.765375715225,2687.763273402384,3151.3293558998107,2058.9230592596928,2897.7027596740336,4333.933139298696,3285.215155495794,2495.0346383704177,2838.857819192645,1460.0631022701646,2134.434646623178,2643.6423236141,1497.1503936751076,6409.942451158087,2993.5497873415497,3334.267825709372,1579.9195761570322,3369.5308446693475,1783.4731565888533,4431.585193281752,3406.57212579613,0,0,0.1353885228420335
"Colombo,Sri Lanka",2023-06-09,29.2,4.386,4343.691530243112,4596.787023322671,2496.093127475578,2926.601321446042,1912.0968535720128,2691.061380094441,4024.871100440321,3050.939438401953,2317.1083834947344,2636.412798139391,1355.9428805810685,1982.2235481838368,2455.118536954881,1390.3853979369123,5952.835749405799,2780.0733512815445,3096.4940578195487,1467.252133041293,3129.242395499085,1656.2898724199315,4115.559377656947,3163.642183668082,0,0,0.08620225961221761
"Colombo,Sri Lanka",2023-06-10,29.0,7.346,4194.902074342992,4439.327996748878,2410.591582136254,2826.3530843825424,1846.599603481745,2598.8813632239367,3887.002566974476,2946.432104982115,2237.7378082037926,2546.104721925398,1309.496211422219,1914.3241678633915,2371.0205413351578,1342.758929664446,5748.926428025582,2684.844305107437,2990.426289688892,1416.9926601888817,3022.052860937491,1599.5550727191694,3974.5843944513736,3055.274313644795,0,0,0.0642609108680996
"Colombo,Sri Lanka",2023-06-11,27.4,33.808,4394.634845606715,4650.698671826713,2525.36759562889,2960.924839362523,1934.5221460540088,2722.622458406393,4072.0752530234367,3086.7212080979857,2344.283697922602,2667.3329515778046,1371.8455351087962,2005.471294630197,2483.912450383656,1406.6919982815473,6022.651293805827,2812.6783722601776,3132.8100973473825,1484.460235322732,3165.942511309138,1675.7150311165733,4163.82713281724,3200.745744162209,1,1,0.09371465383271094
"Colombo,Sri Lanka",2023-06-12,27.8,37.882,4858.2780162005165,5141.357111819223,2791.7991605000266,3273.308604713215,2138.618279837925,3009.864823993916,4501.687711745862,3412.376753539349,2591.610532724992,2948.74215851912,1516.5781092152988,2217.0527120275347,2745.9704106996514,1555.100947157969,6658.053605793704,3109.421825172767,3463.328117030969,1641.073895912417,3499.956069984778,1852.5064728026268,4603.119606819675,3538.431116718596,1,1,0.16208614183422732
"Colombo,Sri Lanka",2023-06-13,27.9,12.344,4449.935486496003,4709.221535766611,2557.145991656248,2998.184144627772,1958.8655370864303,2756.883044812101,4123.316909987661,3125.5634935326952,2373.7833936825423,2700.8977929968432,1389.1083885557591,2030.707486435528,2515.169188484756,1424.3933481710767,6098.438358738677,2848.072192694866,3172.232350220323,1503.1401951537694,3205.7816915925832,1696.8016784545655,4216.223365288566,3241.022876892084,0,0,0.10186960433094794
"Colombo,Sri Lanka",2023-06-14,28.8,0.006,4560.404660255045,4826.127458039668,2620.626868117661,3072.6137461893195,2007.494165084225,2825.322372311321,4225.677812426652,3203.1552738427195,2432.712313209313,2767.947292591931,1423.5928561196567,2081.119583162232,2577.607995285278,1459.7537610934305,6249.83144044845,2918.7752810627485,3250.982679919256,1540.455490152213,3285.364880112234,1738.924599117271,4320.890660569682,3321.48092407747,0,0,0.11816002391920688
"Colombo,Sri Lanka",2023-06-15,29.1,0.002,4837.158646026704,5119.00717143331,2779.662959211231,3259.079238693909,2129.321514407505,2996.7806717121616,4482.118471600642,3397.542845806981,2580.344569351867,2935.923711944999,1509.9854081843546,2207.4149850872423,2734.0334310956605,1548.3407838961791,6629.110449747682,3095.904889679702,3448.27271915274,1633.9400005332757,3484.741447110663,1844.453461052776,4583.109433131263,3523.0492393663067,0,0,0.15897175806666497
"Colombo,Sri Lanka",2023-06-16,30.0,0.164,4740.811595644067,5017.0462315620725,2724.297331003469,3194.164545050488,2086.909457610905,2937.090469365722,4392.843149907612,3329.870219024104,2528.948986444509,2877.4456651216447,1479.9093551032993,2163.447454074324,2679.5766567763067,1517.5007642829974,6497.07110904536,3034.240320412198,3379.589649252153,1601.3950064419828,3415.331989132472,1807.7154370298408,4491.822562516477,3452.876762628429,0,0,0.1447638679972797
"Colombo,Sri Lanka",2023-06-17,29.6,1.354,4894.609960691642,5179.806023259199,2812.677235363471,3297.787579801136,2154.611633938221,3032.3736720562306,4535.352946117822,3437.895730094207,2610.991525270828,2970.7939093791388,1527.919623944742,2233.632626927152,2766.505761744432,1566.7305494783454,6707.844917286788,3132.6751961768464,3489.228126145913,1653.346434761224,3526.1299960614733,1866.3601802510025,4637.543385262016,3564.8927729864345,0,0,0.16744385928677896
"Colombo,Sri Lanka",2023-06-18,29.1,0.432,6168.601483994735,6528.029685406535,3544.7737628535365,4156.150852066284,2715.4238293311378,3821.653795439383,5715.835406404675,4332.72699414063,3290.5923713699526,3744.045769777564,1925.6135494723617,2815.012768701779,3486.584566375788,1974.526360659459,8453.793549125783,3948.0622601600194,4397.420421605648,2083.687025714368,4443.927279425047,2352.144965589489,5844.624441612269,4492.779409662874,0,0,0.35531397508724116
"Colombo,Sri Lanka",2023-06-19,29.4,0.36,6017.6490391646,6368.281638220698,3458.0292605119885,4054.445281714548,2648.974429600732,3728.1337349827695,5575.962644145332,4226.700411900874,3210.0679664969034,3652.424862839377,1878.4916736557632,2746.126318382995,3401.2640175014576,1926.20753469924,8246.919947768843,3851.448845910604,4289.810720231737,2032.6969185387748,4335.179504225584,2294.5853981458986,5701.6000703889895,4382.836169249181,0,0,0.3330536595577688
"Colombo,Sri Lanka",2023-06-20,28.8,9.634,5563.668786508151,5887.849149005906,3197.1504709442665,3748.571994423263,2449.1319208396094,3446.8778684592767,5155.30385970691,3907.8319454267535,2967.8957399363217,3376.880584459409,1736.7755119007286,2538.954528913015,3144.667680964197,1780.8916185365858,7624.760234372637,3560.8899068996616,3966.1811197109487,1879.3472873711307,4008.127216225649,2121.478516702264,5271.463014596092,4052.1885926760233,0,0,0.2661071209995216
"Colombo,Sri Lanka",2023-06-21,28.6,11.192,4886.967847629384,5171.71862434729,2808.2857112966067,3292.638637241351,2151.247569008829,3027.63912882705,4528.271752668327,3432.528032141432,2606.914899635493,2966.1555126279222,1525.5340335483663,2230.14518396201,2762.186326694768,1564.284362326894,6697.371741758259,3127.7840489294085,3483.780281260587,1650.7650114226942,3520.62453509144,1863.4461716523765,4630.302638570059,3559.3267904373074,0,0,0.16631690935053112
"Colombo,Sri Lanka",2023-06-22,28.6,11.832,4725.799422475031,5001.159338504674,2715.670617523748,3184.0499580618907,2080.301085703753,2927.789928762136,4378.932847686065,3319.325908762052,2520.940859702024,2868.333994738247,1475.2230993715382,2156.596718252525,2671.091555021116,1512.6954722358523,6476.4975944450025,3024.6321467466696,3368.887898290045,1596.3240563179943,3404.5170570862983,1801.991156148068,4477.598833774538,3441.942941942632,0,0,0.14255008661797286
"Colombo,Sri Lanka",2023-06-23,28.9,1.412,4245.021393923735,4492.367637400715,2439.3925428601483,2860.1214277130293,1868.6621722913087,2629.9319487411817,3933.443203826736,2981.635113222942,2264.473568505144,2576.524749373644,1325.1416443660428,1937.1958876437184,2399.3487201907496,1358.801774699461,5817.61272291067,2716.921947771668,3026.15492607644,1433.9224255852994,3058.159361266452,1618.6660341804486,4022.071430366828,3091.777733037816,0,0,0.07165179393226762
"Colombo,Sri Lanka",2023-06-24,29.1,0.192,4478.480894750971,4739.430209961884,2573.5495499821823,3017.4168707406984,1971.4312510484435,2774.5678746852923,4149.767128180126,3145.6133316079813,2389.010719176847,2718.223489153563,1398.0192292144734,2043.734051522287,2531.3034743712574,1433.53053448818,6137.558569176836,2866.341981937162,3192.581559279972,1512.7825260741447,3226.3461126814987,1707.6863074084426,4243.269559019133,3261.81336283628,0,0,0.10607907437555864
"Colombo,Sri Lanka",2023-06-25,28.5,2.514,4732.539170590296,5008.291794034954,2719.5435994871987,3188.590924104948,2083.267928785344,2931.965426892763,4385.177908419431,3324.059800012521,2524.5361257911995,2872.424699168708,1477.3270041746705,2159.672371145897,2674.900960089819,1514.852818654214,6485.734119010155,3028.945757416106,3373.6924728885897,1598.600670513416,3409.372444581112,1804.5610846220973,4483.984608032609,3446.851704753318,0,0,0.14354396863030983
"Colombo,Sri Lanka",2023-06-26,28.6,10.025,4570.304924803764,4836.604584992206,2626.3160341480275,3079.284138667518,2011.852270295273,2831.455915495565,4234.851412437477,3210.1090612726043,2437.993532150606,2773.956279183055,1426.683359470836,2085.637523118393,2583.2037708704192,1462.9227668039907,6263.399311998227,2925.1117028484346,3258.040296725723,1543.7996926987437,3292.4971378558625,1742.6996618242229,4330.270959866048,3328.6915867909083,0,0,0.1196199738585918
"Colombo,Sri Lanka",2023-06-27,27.5,24.872,5037.875510080015,5331.419279802027,2895.0044795387294,3394.31403506124,2217.677255496168,3121.131445110037,4668.103019507516,3538.523159954274,2687.415415697318,3057.749238805774,1572.641929931057,2299.011198048944,2847.4815639075123,1612.588853759417,6904.183970858952,3224.3688013139104,3591.358058550785,1701.739991593667,3629.3400485799743,1920.988663159262,4773.284579399596,3669.23741448681,0,0,0.18857062101281197
"Colombo,Sri Lanka",2023-06-28,28.0,4.215,5169.69916150526,5470.923949049262,2970.7566613109184,3483.131408434292,2275.7061434504835,3202.800581802544,4790.251013047539,3631.1139837379615,2757.7357148561377,3137.759883966742,1613.7924905539148,2359.168311933151,2921.990236535351,1654.784686213967,7084.842412960041,3308.739299965652,3685.3313875674303,1746.26859874551,3724.307233956116,1971.2542442395168,4898.184807936264,3765.248574936485,0,0,0.20801009467138887
"Colombo,Sri Lanka",2023-06-29,27.9,32.456,5179.730414514027,5481.539696815261,2976.5210995821026,3489.890055568144,2280.1219098975025,3209.0152766946417,4799.545987162317,3638.159775366568,2763.08680857026,3143.848374281846,1616.9238837492744,2363.746027867472,2927.6600487306314,1657.9956204180403,7098.58979835934,3315.1595577062085,3692.482382318753,1749.657047780556,3731.533857204212,1975.079254061329,4907.689216134321,3772.554640515181,1,1,0.2094893609223092
"Colombo,Sri Lanka",2023-06-30,28.6,0.093,4855.303346642002,5138.209116081025,2790.0897729457256,3271.304394285241,2137.3088276671965,3008.0219172608463,4498.931378462048,3410.2873932316256,2590.023718439453,2946.9366765138484,1515.6495253179696,2215.695235326922,2744.2890835787966,1554.1487761557116,6653.976953672506,3107.517960795908,3461.207559770449,1640.069084630484,3497.81308583632,1851.3722037070293,4600.301167915407,3536.264574727235,0,0,0.1616474799560249
"Colombo,Sri Lanka",2023-07-01,29.1,3.927,4728.777450712008,5004.3108886227055,2717.381935135505,3186.056431429753,2081.612016367712,2929.6349163082264,4381.69229312639,3321.4176281517944,2522.529465648404,2870.141515300544,1476.1527317264104,2157.955727670528,2672.774780516589,1513.6487183276868,6480.578849485419,3026.538160763397,3371.0108498568443,1597.3300021252735,3406.6624608630764,1803.1267059389183,4480.420454958336,3444.111930161307,0,0,0.1429892437862147
"Colombo,Sri Lanka",2023-07-02,28.9,11.847,5087.383550180533,5383.812023324372,2923.4541698054727,3427.6705233320063,2239.470738537866,3151.803322657294,4713.977243874656,3573.296815267732,2713.8250937254647,3087.798248875442,1588.0965436020383,2321.6039632645225,2875.4642385824536,1628.4360324913707,6972.032534446269,3256.0552095220755,3626.650931195674,1718.4632733770109,3665.0061765547534,1939.8665380845243,4820.19244044048,3705.295620508629,0,0,0.1958713612898143
"Colombo,Sri Lanka",2023-07-03,28.2,3.827,5151.407798597088,5451.5667964822,2960.2455684008064,3470.8074378011584,2267.654269319748,3191.468474085236,4773.302208685124,3618.2664230651753,2747.978329911793,3126.657902407794,1608.0825907742512,2350.821133034164,2911.6516883605204,1648.929748376228,7059.774914896008,3297.0323612418547,3672.291995575567,1740.0899737081684,3711.129938127168,1964.2795778925563,4880.854113612617,3751.926420982833,0,0,0.20531274511697672
"Colombo,Sri Lanka",2023-07-04,27.6,5.563,5974.838203918816,6322.97632808409,3433.428104814243,4025.601095581581,2630.1290620597106,3701.610998601196,5536.294059862409,4196.630766132317,3187.2308601872696,3626.4407354778505,1865.127684325701,2726.5897916405306,3377.066701816713,1912.5040845843348,8188.249605103244,3824.048819600208,4259.292094305867,2018.235880296462,4304.338115120236,2278.261229554797,5661.037674732121,4351.655740492067,0,0,0.3267405276192711
"Colombo,Sri Lanka",2023-07-05,26.8,54.651,5382.554289522975,5696.18158613215,3093.073409287544,3626.544469558902,2369.4051590724703,3334.671413461594,4987.482894587496,3780.6200203001376,2871.2816234837896,3266.9527559163976,1680.2381378613418,2456.3037655377,3042.299095220108,1722.91812980941,7376.550884127025,3444.972010084583,3837.069749855413,1818.168764408353,3877.6503721727327,2052.4178789897624,5099.860712428183,3920.277415570853,1,1,0.2393989358198213
"Colombo,Sri Lanka",2023-07-06,27.4,5.532,5878.900912308637,6221.449022552403,3378.29794361622,3960.962480604567,2587.8973814371743,3642.17465544343,5447.398421263801,4129.245947355699,3136.0538599026104,3568.2113926115644,1835.179543064903,2682.8092521490366,3322.841529200872,1881.7952258995783,8056.771820545582,3762.6465063966593,4190.901129771239,1985.8292982974488,4235.223851797045,2241.679450352708,5570.139042220068,4281.781703486533,0,0,0.31259306293468914
"Colombo,Sri Lanka",2023-07-07,27.5,1.172,4995.735290967294,5286.823660838613,2870.788691979872,3365.9216825926896,2199.127093770075,3095.0241777285028,4629.055829141416,3508.924544228745,2664.93604433576,3032.172143330268,1559.487282623765,2279.780703878428,2823.6632903550185,1599.1000631967706,6846.432677730649,3197.3979864305884,3561.3174957784904,1687.5054802455493,3598.9817785957875,1904.92020672031,4733.357578889002,3638.545415783449,0,0,0.18235638198550863
"Colombo,Sri Lanka",2023-07-08,27.8,0.094,4787.319216317856,5066.263729100836,2751.0228366087417,3225.4994736874683,2107.3821533671103,2965.9034872800744,4435.93718112435,3362.5364277343624,2553.758114120664,2905.673564248848,1494.427346702454,2184.670991755976,2705.863450124981,1532.3875296592687,6560.807731464135,3064.006383671178,3412.7436082883864,1617.104778915737,3448.836582475008,1825.4492241959,4535.887587176691,3486.749672249476,0,0,0.15162214917244443
"Colombo,Sri Lanka",2023-07-09,28.5,0.0,5018.859792183373,5311.29556598445,2884.077137570419,3381.502023725471,2209.3065196588227,3109.3505753843365,4650.483026724089,3525.166823926163,2677.271629231429,3046.207608448402,1566.7059128079338,2290.3334630997883,2836.7335996065262,1606.5020549361825,6878.1237765501255,3212.1982569251427,3577.802294504892,1695.3166872565844,3615.6409195767487,1913.7377935361053,4755.267573457182,3655.3876908423736,0,0,0.1857664539065753
"Colombo,Sri Lanka",2023-07-10,28.6,0.135,5269.069022504379,5576.0838307696295,3027.859341229864,3550.082747977423,2319.4488441541107,3264.3635158687016,4882.32727560105,3700.9097843374952,2810.7437925211,3198.072632112729,1644.8121554237507,2404.515288595921,2978.1555480117654,1686.5922864466804,7221.024380959028,3372.338545114798,3756.169333118528,1779.834665648703,3795.894357422015,2009.144893990008,4992.335730128591,3837.62265625723,0,0,0.22266374577620784
"Colombo,Sri Lanka",2023-07-11,28.4,0.118,5618.490255936751,5945.864921423052,3228.6535121077773,3785.5084535977417,2473.2643801712125,3480.841592207192,5206.101515675472,3946.337668493489,2997.139825416167,3410.154591742859,1753.888785404877,2563.972053037554,3175.653584286326,1798.4395889797595,7699.890616163643,3595.9770453797773,4005.2617848881778,1897.8653882527256,4047.6211962021534,2142.3824515175165,5323.405241854385,4092.116730309057,0,0,0.2741914101188083
"Colombo,Sri Lanka",2023-07-12,28.5,0.0,6817.502641237264,7214.74060819266,3917.663436930685,4593.353855790529,3001.0706926969706,4223.66964568928,6317.108193996376,4788.504785558773,3636.743634883351,4137.897705111913,2128.1769447405745,3111.13581182632,3853.3530739241214,2182.2351004381976,9343.083679368508,4363.37554893878,4860.003586990152,2302.8788353693635,4911.402696957308,2599.576996031628,6459.445089963526,4965.3937884211655,0,0,0.45100467108036113
"Colombo,Sri Lanka",2023-07-13,28.5,11.52,5725.408187001171,6059.012679420021,3290.0936744847936,3857.545373383778,2520.32974799379,3547.080806737915,5305.17183129615,4021.43511274928,3054.1743622128934,3475.0486570433586,1787.2646838598816,2612.7635565785818,3236.085176323072,1832.6632738557607,7846.416877953039,3664.4072478600433,4081.480534748808,1933.9811117847448,4124.646031045135,2183.151250399554,5424.707806911813,4169.988299814128,0,0,0.28995814303877276
"Colombo,Sri Lanka",2023-07-14,28.9,0.081,5603.368365937934,5929.861918624465,3219.963750084465,3775.319943906119,2466.607710818548,3471.473078378224,5192.089549674545,3935.7162948855007,2989.073171086184,3400.976328496641,1749.168280060042,2557.0712484477253,3167.106468960249,1793.5991773397584,7679.166739535483,3586.298650145213,3994.481819920979,1892.7573769674173,4036.727222964205,2136.6163345908185,5309.077558647781,4081.1029995309946,0,0,0.2719614492648822
"Colombo,Sri Lanka",2023-07-15,29.0,0.279,5425.366244328246,5741.488081062035,3117.675208337775,3655.389410005164,2388.251019444568,3361.1948434475084,5027.152516255923,3810.690452429367,2894.119327013704,3292.937562796932,1693.6024766772514,2475.84080318596,3066.4970436963927,1736.621938287507,7435.222761099029,3472.3727529416024,3867.589173883376,1832.6301808257813,3908.4925678208538,2068.742474479282,5140.424168844896,3951.4586597370712,0,0,0.24571223285499855
"Colombo,Sri Lanka",2023-07-16,29.0,0.095,5047.979534455473,5342.112039131059,2900.8107357214785,3401.121712559343,2222.1250559631703,3127.391224284275,4677.465423680044,3545.6200650266137,2692.8053287296784,3063.8818978564227,1575.7960397065165,2303.62212286002,2853.1925075528693,1615.8230815709967,6918.03108617465,3230.83563458495,3598.5609299381376,1705.153022011221,3636.619097108329,1924.841421378219,4782.857936987482,3676.5964816573146,0,0,0.19006061854791834
"Colombo,Sri Lanka",2023-07-17,29.1,0.001,4996.393591945994,5287.520319285757,2871.166983241418,3366.365218810849,2199.416878443161,3095.432017080797,4629.665811817699,3509.3869243043728,2665.287209860749,3032.5717005071965,1559.6927803022104,2280.081116486617,2824.0353717803337,1599.310780753913,6847.334849897477,3197.8193158448125,3561.786779809046,1687.7278472134742,3599.456025746444,1905.1712229898665,4733.981305677,3639.0248763370514,0,0,0.18245345883322528
"Colombo,Sri Lanka",2023-07-18,29.3,0.005,5103.530956669982,5400.900296765109,2932.7332427056167,3438.549984002939,2246.578841156768,3161.8071780622854,4728.939454997139,3584.63849525204,2722.438801832473,3097.598951533339,1593.1371779833637,2328.972757563709,2884.590990958852,1633.6047048156283,6994.161835742484,3266.3899614631537,3638.1619576798616,1723.917693068135,3676.6389429729775,1946.0236939617564,4835.491779663761,3717.056266026657,0,0,0.19825255070242864
"Colombo,Sri Lanka",2023-07-19,29.2,1.004,5047.979534455473,5342.112039131059,2900.8107357214785,3401.121712559343,2222.1250559631703,3127.391224284275,4677.465423680044,3545.6200650266137,2692.8053287296784,3063.8818978564227,1575.7960397065165,2303.62212286002,2853.1925075528693,1615.8230815709967,6918.03108617465,3230.83563458495,3598.5609299381376,1705.153022011221,3636.619097108329,1924.841421378219,4782.857936987482,3676.5964816573146,0,0,0.19006061854791834
"Colombo,Sri Lanka",2023-07-20,28.9,5.075,5228.54208861327,5533.195498919029,3004.5706246027885,3522.777360968682,2301.608852009508,3239.255732342024,4844.7749577460445,3672.4443143415215,2789.125015583877,3173.4747235283016,1632.1611172229889,2386.0210096777887,2955.2491270679097,1673.61989724431,7165.484023362018,3346.4002739149737,3727.278835461932,1766.145104642048,3766.698315574045,1993.691598170836,4953.937284552529,3808.105662073836,0,0,0.21668741106448208
"Colombo,Sri Lanka",2023-07-21,29.4,0.0,4834.441475150333,5116.131678148926,2778.101542728624,3257.248520324058,2128.125413384412,2995.0972939774383,4479.600736982722,3395.6343484540093,2578.895115730865,2934.2745193116552,1509.1372060319952,2206.175016719765,2732.4976460289254,1547.4710364281789,6625.386688099903,3094.1658310260937,3446.3357253735594,1633.022169527912,3482.783967800046,1843.4173785932296,4580.534968991008,3521.070241469042,0,0,0.15857106842481417
"Colombo,Sri Lanka",2023-07-22,29.2,0.0,4783.842984108905,5062.584945974339,2749.025227140882,3223.157330902802,2105.851912874032,2963.749845802401,4432.716099134799,3360.094777845209,2551.90374514942,2903.563657727822,1493.3421931453572,2183.0846292586475,2703.8986323943627,1531.2748119468083,6556.043710072974,3061.7815064072915,3410.265501290301,1615.9305451820526,3446.3322671641454,1824.123704609212,4532.593927862522,3484.217826979181,0,0,0.15110952398169597
"Colombo,Sri Lanka",2023-07-23,29.2,0.47,4780.958998868884,5059.532918491615,2747.3679511379173,3221.2142198518204,2104.582380020513,2961.963121020923,4430.043794076801,3358.069112751985,2550.365305706609,2901.81321676223,1492.4419176016916,2181.76853592753,2702.26856138822,1530.3516683631376,6552.091336770676,3059.935682306881,3408.209590299296,1614.956366084477,3444.254612980318,1823.024014285441,4529.86141050558,3482.1173331253062,0,0,0.15068423493455652
"Colombo,Sri Lanka",2023-07-24,28.3,8.547,4725.783748642204,5001.142751398789,2715.661610588948,3184.039397675744,2080.294186068679,2927.780218301366,4378.91832428901,3319.314899712632,2520.932498618095,2868.3244814721293,1475.2182065696702,2156.589565571378,2671.08269593956,1512.6904551511586,6476.476114155315,3024.6221150939496,3368.876724860746,1596.3187618663771,3404.5057654874727,1801.985179570221,4477.583983136728,3441.931526215165,0,0,0.14254777526445572
"Colombo,Sri Lanka",2023-07-25,26.7,46.762,4618.442624091478,4887.547141542944,2653.9782609723675,3111.7173474637493,2033.042528099119,2861.278821329883,4279.455876947865,3243.920211122512,2463.672212555305,2803.1735579864626,1441.7102024642368,2107.604939639372,2610.411908700826,1478.3313089884236,6329.369884544389,2955.921057990255,3292.356292409046,1560.0600881406929,3327.176057476214,1761.0550130863269,4375.880450858446,3363.7517320684938,1,1,0.1267186357995309
"Colombo,Sri Lanka",2023-07-26,27.5,0.53,4687.802693025868,4960.948639461126,2693.8358775141824,3158.4493191025385,2063.57489179244,2904.2496910452965,4343.725021069834,3292.637613886689,2500.671800598945,2845.271799112765,1463.3618991865712,2139.257086433899,2649.615242956874,1500.5329838483497,6424.424769325944,3000.313270914444,3341.801111363137,1583.489171072412,3377.1438019058187,1787.5026507527025,4441.597705444864,3414.268772336009,0,0,0.13694687040257347
"Colombo,Sri Lanka",2023-07-27,28.0,0.2,4912.716596284364,5198.967684935481,2823.082175113455,3309.9870887403986,2162.5821909413057,3043.591335057334,4552.130581872097,3450.613541255976,2620.6503688688745,2981.783770301704,1533.5718585595357,2241.89550636976,2776.73989931522,1572.5263573893355,6732.659254793803,3144.263904707876,3502.135831292468,1659.462660904505,3539.17421233284,1873.264408359057,4654.699054211481,3578.080384437801,0,0,0.17011396788902589
"Colombo,Sri Lanka",2023-07-28,28.7,0.0,4564.662344986334,4830.633226873832,2623.0735376204866,3075.482399654726,2009.3684016688248,2827.96014961876,4229.622989497914,3206.1458034815137,2434.983541936412,2770.5315033808083,1424.9219507984462,2083.0625579053376,2580.014501510574,1461.1166163141995,6255.666407711122,2921.500307869371,3254.017862178104,1541.8936901165305,3288.432162278809,1740.5480937994537,4324.92473025464,3324.581924902892,0,0,0.1187878865924491
"Colombo,Sri Lanka",2023-07-29,28.7,0.0,4672.0661648683645,4944.295185153215,2684.792914976262,3147.846691411308,2056.64765817868,2894.5003884333187,4329.143530427276,3281.584528269313,2492.277272334916,2835.7204799309447,1458.449526111351,2132.075794561933,2640.7207250755287,1495.49583081571,6402.858558480795,2990.2414915839445,3330.5829883470005,1578.1735416486838,3365.807036685369,1781.5021665947347,4426.6876650841605,3402.80738195943,0,0,0.13462627147144235
"Colombo,Sri Lanka",2023-07-30,28.5,0.0,4679.432866296677,4952.091124918871,2689.0261743316632,3152.8100729002304,2059.890486663209,2899.064304994703,4335.9695270428165,3286.7587814965714,2496.206981781225,2840.1917150061,1460.7491429891932,2135.4375547012005,2644.8844934064373,1497.8538606218262,6412.954294633405,2994.9563683621664,3335.8345001175026,1580.6619339087956,3371.1140881331894,1784.311158182628,4433.6674648546095,3408.172773868785,0,0,0.1357126076244619
"Colombo,Sri Lanka",2023-07-31,28.5,0.0,5289.347603503014,5597.5439914041735,3039.5123848019552,3563.745624711291,2328.3754934459457,3276.9267712906376,4901.117439232853,3715.153135204564,2821.561243463498,3210.380759911555,1651.1423925830743,2413.7693252832364,2989.6173011694773,1693.0833189509626,7248.815272894013,3385.3173540941166,3770.625356325078,1786.6845515160896,3810.503266673437,2016.8773050282307,5011.549273174507,3852.39216137184,0,0,0.22565414193724742
